Order_ID,Order_Date,Customer_ID,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Cost,Sales,Profit,Region,State,Month,Month_Name
ORD00205,2025-08-19,C0591,P012,Study Table,Furniture,1,8500,0.05,5600,8075.0,2475.0,South,Karnataka,8,August
ORD00206,2025-07-03,C0444,P001,Laptop Pro 14,Electronics,1,65000,0.15,50000,55250.0,5250.0,West,Maharashtra,7,July
ORD00207,2025-08-29,C0418,P003,Wireless Earbuds,Electronics,2,3500,0.1,4200,6300.0,2100.0,North,Uttar Pradesh,8,August
ORD00208,2025-09-01,C1316,P014,LED Desk Lamp,Furniture,2,1800,0.15,1800,3060.0,1260.0,South,Telangana,9,September
ORD00209,2025-11-06,C0574,P001,Laptop Pro 14,Electronics,3,65000,0.2,150000,156000.0,6000.0,East,Bihar,11,November
ORD00210,2025-02-10,C0129,P003,Wireless Earbuds,Electronics,1,3500,0.1,2100,3150.0,1050.0,South,Telangana,2,February
ORD00211,2025-03-28,C1011,P010,Smart Watch,Electronics,1,7500,0.15,4800,6375.0,1575.0,West,Goa,3,March
ORD00212,2025-04-03,C0341,P014,LED Desk Lamp,Furniture,1,1800,0.1,900,1620.0,720.0,East,Odisha,4,April
ORD00213,2025-03-31,C0810,P013,Bookshelf,Furniture,2,6500,0.05,8400,12350.0,3950.0,South,Telangana,3,March
ORD00214,2025-04-14,C1281,P005,Monitor 27,Electronics,1,18000,0.15,12500,15300.0,2800.0,Central,Madhya Pradesh,4,April
ORD00215,2025-02-06,C0992,P014,LED Desk Lamp,Furniture,2,1800,0.05,1800,3420.0,1620.0,North,Haryana,2,February
ORD00216,2025-03-25,C1748,P005,Monitor 27,Electronics,1,18000,0.05,12500,17100.0,4600.0,West,Maharashtra,3,March
ORD00217,2025-12-09,C1590,P007,Denim Jacket,Fashion,5,3200,0.15,9500,13600.0,4100.0,East,West Bengal,12,December
ORD00218,2025-05-16,C1711,P015,Coffee Maker,Home Appliances,2,5500,0.05,6800,10450.0,3650.0,South,Kerala,5,May
ORD00219,2025-04-02,C0100,P013,Bookshelf,Furniture,3,6500,0.1,12600,17550.0,4950.0,Central,Madhya Pradesh,4,April
ORD00220,2025-07-06,C0039,P018,Water Bottle,Home & Kitchen,3,800,0.15,1050,2040.0,990.0,East,Bihar,7,July
ORD00221,2025-04-21,C1950,P014,LED Desk Lamp,Furniture,1,1800,0.1,900,1620.0,720.0,Central,Madhya Pradesh,4,April
ORD00222,2025-07-19,C0263,P011,Office Chair,Furniture,1,12000,0.1,8000,10800.0,2800.0,East,West Bengal,7,July
ORD00223,2025-01-29,C0150,P002,Smartphone X,Electronics,1,32000,0.2,25000,25600.0,600.0,West,Maharashtra,1,January
ORD00224,2025-09-18,C1657,P007,Denim Jacket,Fashion,2,3200,0.15,3800,5440.0,1640.0,South,Tamil Nadu,9,September
ORD00225,2025-04-16,C0690,P006,Running Shoes,Fashion,1,4200,0.15,2500,3570.0,1070.0,North,Haryana,4,April
ORD00226,2025-04-16,C0813,P005,Monitor 27,Electronics,2,18000,0.0,25000,36000.0,11000.0,South,Kerala,4,April
ORD00227,2025-11-23,C1354,P020,Bluetooth Speaker,Electronics,1,2800,0.15,1600,2380.0,780.0,Central,Madhya Pradesh,11,November
ORD00228,2025-12-03,C1144,P008,Cotton T-Shirt,Fashion,1,900,0.2,450,720.0,270.0,East,Odisha,12,December
ORD00229,2025-06-01,C1608,P018,Water Bottle,Home & Kitchen,1,800,0.0,350,800.0,450.0,Northeast,Assam,6,June
ORD00230,2025-05-26,C0219,P012,Study Table,Furniture,1,8500,0.05,5600,8075.0,2475.0,North,Haryana,5,May
ORD00231,2025-07-25,C0906,P016,Air Fryer,Home Appliances,1,8500,0.15,5400,7225.0,1825.0,South,Telangana,7,July
ORD00232,2025-05-05,C1934,P009,Backpack,Fashion,4,1800,0.05,3800,6840.0,3040.0,Central,Madhya Pradesh,5,May
ORD00233,2025-07-09,C1838,P011,Office Chair,Furniture,2,12000,0.1,16000,21600.0,5600.0,North,Uttar Pradesh,7,July
ORD00234,2025-04-05,C1147,P009,Backpack,Fashion,4,1800,0.1,3800,6480.0,2680.0,South,Telangana,4,April
ORD00235,2025-10-27,C0244,P004,Mechanical Keyboard,Electronics,1,4500,0.1,2800,4050.0,1250.0,Central,Chhattisgarh,10,October
ORD00236,2025-08-31,C0886,P015,Coffee Maker,Home Appliances,1,5500,0.2,3400,4400.0,1000.0,South,Karnataka,8,August
ORD00237,2025-06-22,C0587,P006,Running Shoes,Fashion,1,4200,0.15,2500,3570.0,1070.0,West,Goa,6,June
ORD00238,2025-01-05,C0518,P001,Laptop Pro 14,Electronics,4,65000,0.2,200000,208000.0,8000.0,Northeast,Assam,1,January
ORD00239,2025-08-30,C1045,P013,Bookshelf,Furniture,1,6500,0.25,4200,4875.0,675.0,South,Telangana,8,August
ORD00240,2025-09-16,C0190,P004,Mechanical Keyboard,Electronics,1,4500,0.1,2800,4050.0,1250.0,Central,Chhattisgarh,9,September
ORD00241,2025-09-28,C1249,P020,Bluetooth Speaker,Electronics,1,2800,0.2,1600,2240.0,640.0,West,Goa,9,September
ORD00243,2025-10-19,C0615,P019,Cookware Set,Home & Kitchen,2,4200,0.1,5000,7560.0,2560.0,North,Uttar Pradesh,10,October
ORD00244,2025-07-10,C0856,P007,Denim Jacket,Fashion,1,3200,0.05,1900,3040.0,1140.0,West,Rajasthan,7,July
ORD00245,2025-07-21,C0466,P001,Laptop Pro 14,Electronics,1,65000,0.1,50000,58500.0,8500.0,Central,Madhya Pradesh,7,July
ORD00246,2025-08-31,C0099,P019,Cookware Set,Home & Kitchen,1,4200,0.0,2500,4200.0,1700.0,South,Kerala,8,August
ORD00247,2025-05-06,C0830,P008,Cotton T-Shirt,Fashion,1,900,0.25,450,675.0,225.0,West,Rajasthan,5,May
ORD00248,2025-04-24,C1387,P020,Bluetooth Speaker,Electronics,4,2800,0.1,6400,10080.0,3680.0,East,Bihar,4,April
ORD00249,2025-12-29,C0997,P020,Bluetooth Speaker,Electronics,3,2800,0.05,4800,7980.0,3180.0,East,Odisha,12,December
ORD00250,2025-05-21,C1107,P018,Water Bottle,Home & Kitchen,3,800,0.0,1050,2400.0,1350.0,North,Delhi,5,May
ORD00251,2025-10-30,C1717,P006,Running Shoes,Fashion,1,4200,0.1,2500,3780.0,1280.0,West,Goa,10,October
ORD00252,2025-09-25,C1688,P008,Cotton T-Shirt,Fashion,1,900,0.1,450,810.0,360.0,South,Karnataka,9,September
ORD00253,2025-02-03,C0056,P018,Water Bottle,Home & Kitchen,2,800,0.05,700,1520.0,820.0,West,Rajasthan,2,February
ORD00254,2025-01-28,C1726,P006,Running Shoes,Fashion,1,4200,0.05,2500,3990.0,1490.0,East,Odisha,1,January
ORD00255,2025-04-25,C1954,P003,Wireless Earbuds,Electronics,2,3500,0.1,4200,6300.0,2100.0,West,Maharashtra,4,April
ORD00256,2025-10-25,C1046,P010,Smart Watch,Electronics,2,7500,0.05,9600,14250.0,4650.0,South,Karnataka,10,October
ORD00257,2025-12-05,C0580,P019,Cookware Set,Home & Kitchen,1,4200,0.1,2500,3780.0,1280.0,South,Kerala,12,December
ORD00258,2025-06-27,C0185,P014,LED Desk Lamp,Furniture,3,1800,0.15,2700,4590.0,1890.0,Central,Madhya Pradesh,6,June
ORD00259,2025-11-23,C0522,P011,Office Chair,Furniture,3,12000,0.1,24000,32400.0,8400.0,South,Telangana,11,November
ORD00260,2025-05-08,C1602,P002,Smartphone X,Electronics,5,32000,0.05,125000,152000.0,27000.0,North,Delhi,5,May
ORD00261,2025-01-19,C0264,P012,Study Table,Furniture,3,8500,0.1,16800,22950.0,6150.0,South,Telangana,1,January
ORD00262,2025-02-14,C1249,P020,Bluetooth Speaker,Electronics,2,2800,0.1,3200,5040.0,1840.0,North,Uttar Pradesh,2,February
ORD00263,2025-06-10,C1659,P003,Wireless Earbuds,Electronics,3,3500,0.25,6300,7875.0,1575.0,Central,Chhattisgarh,6,June
ORD00264,2025-04-26,C1062,P010,Smart Watch,Electronics,1,7500,0.0,4800,7500.0,2700.0,South,Andhra Pradesh,4,April
ORD00265,2025-05-23,C1003,P018,Water Bottle,Home & Kitchen,1,800,0.2,350,640.0,290.0,East,Odisha,5,May
ORD00266,2025-12-09,C0123,P015,Coffee Maker,Home Appliances,2,5500,0.05,6800,10450.0,3650.0,Central,Chhattisgarh,12,December
ORD00267,2025-01-15,C1854,P014,LED Desk Lamp,Furniture,4,1800,0.05,3600,6840.0,3240.0,North,Uttar Pradesh,1,January
ORD00268,2025-03-14,C1180,P014,LED Desk Lamp,Furniture,1,1800,0.0,900,1800.0,900.0,Central,Madhya Pradesh,3,March
ORD00269,2025-08-19,C1930,P007,Denim Jacket,Fashion,1,3200,0.1,1900,2880.0,980.0,East,Bihar,8,August
ORD00270,2025-10-07,C0301,P006,Running Shoes,Fashion,1,4200,0.05,2500,3990.0,1490.0,South,Tamil Nadu,10,October
ORD00271,2025-09-23,C0833,P017,Mixer Grinder,Home Appliances,1,6200,0.15,3900,5270.0,1370.0,South,Karnataka,9,September
ORD00272,2025-06-25,C1091,P017,Mixer Grinder,Home Appliances,2,6200,0.05,7800,11780.0,3980.0,Central,Chhattisgarh,6,June
ORD00273,2025-09-11,C1929,P018,Water Bottle,Home & Kitchen,1,800,0.15,350,680.0,330.0,West,Rajasthan,9,September
ORD00274,2025-12-08,C0645,P019,Cookware Set,Home & Kitchen,2,4200,0.15,5000,7140.0,2140.0,North,Uttar Pradesh,12,December
ORD00275,2025-08-07,C0874,P010,Smart Watch,Electronics,1,7500,0.1,4800,6750.0,1950.0,South,Karnataka,8,August
ORD00276,2025-05-27,C0394,P009,Backpack,Fashion,3,1800,0.1,2850,4860.0,2010.0,East,Odisha,5,May
ORD00277,2025-05-21,C1676,P017,Mixer Grinder,Home Appliances,2,6200,0.25,7800,9300.0,1500.0,West,Maharashtra,5,May
ORD00278,2025-06-20,C1618,P013,Bookshelf,Furniture,2,6500,0.1,8400,11700.0,3300.0,North,Haryana,6,June
ORD00279,2025-04-21,C1594,P014,LED Desk Lamp,Furniture,1,1800,0.1,900,1620.0,720.0,East,Odisha,4,April
ORD00280,2025-09-19,C0661,P017,Mixer Grinder,Home Appliances,2,6200,0.0,7800,12400.0,4600.0,South,Kerala,9,September
ORD00281,2025-02-04,C1429,P018,Water Bottle,Home & Kitchen,1,800,0.15,350,680.0,330.0,South,Andhra Pradesh,2,February
ORD00282,2025-10-12,C1473,P007,Denim Jacket,Fashion,1,3200,0.2,1900,2560.0,660.0,Northeast,Assam,10,October
ORD00283,2025-02-25,C1155,P008,Cotton T-Shirt,Fashion,1,900,0.15,450,765.0,315.0,West,Maharashtra,2,February
ORD00284,2025-02-12,C0069,P002,Smartphone X,Electronics,1,32000,0.1,25000,28800.0,3800.0,East,Odisha,2,February
ORD00285,2025-03-30,C1369,P011,Office Chair,Furniture,1,12000,0.05,8000,11400.0,3400.0,South,Kerala,3,March
ORD00286,2025-05-12,C0762,P001,Laptop Pro 14,Electronics,1,65000,0.05,50000,61750.0,11750.0,West,Gujarat,5,May
ORD00287,2025-11-12,C0320,P009,Backpack,Fashion,4,1800,0.1,3800,6480.0,2680.0,South,Karnataka,11,November
ORD00288,2025-12-25,C0177,P010,Smart Watch,Electronics,1,7500,0.1,4800,6750.0,1950.0,Central,Chhattisgarh,12,December
ORD00289,2025-03-21,C0584,P006,Running Shoes,Fashion,3,4200,0.1,7500,11340.0,3840.0,South,Tamil Nadu,3,March
ORD00290,2025-02-27,C1553,P011,Office Chair,Furniture,4,12000,0.15,32000,40800.0,8800.0,Northeast,Assam,2,February
ORD00291,2025-08-24,C1865,P001,Laptop Pro 14,Electronics,1,65000,0.15,50000,55250.0,5250.0,South,Andhra Pradesh,8,August
ORD00292,2025-11-29,C1184,P001,Laptop Pro 14,Electronics,2,65000,0.15,100000,110500.0,10500.0,North,Punjab,11,November
ORD00293,2025-09-23,C0582,P017,Mixer Grinder,Home Appliances,3,6200,0.1,11700,16740.0,5040.0,North,Punjab,9,September
ORD00294,2025-01-13,C1649,P007,Denim Jacket,Fashion,2,3200,0.1,3800,5760.0,1960.0,South,Kerala,1,January
ORD00295,2025-06-02,C1768,P003,Wireless Earbuds,Electronics,1,3500,0.05,2100,3325.0,1225.0,East,Bihar,6,June
ORD00296,2025-12-11,C1557,P010,Smart Watch,Electronics,2,7500,0.1,9600,13500.0,3900.0,Central,Chhattisgarh,12,December
ORD00297,2025-06-14,C1159,P016,Air Fryer,Home Appliances,3,8500,0.0,16200,25500.0,9300.0,South,Karnataka,6,June
ORD00298,2025-08-27,C1799,P005,Monitor 27,Electronics,2,18000,0.1,25000,32400.0,7400.0,South,Andhra Pradesh,8,August
ORD00299,2025-07-17,C0111,P012,Study Table,Furniture,1,8500,0.15,5600,7225.0,1625.0,North,Haryana,7,July
ORD00300,2025-10-14,C0999,P002,Smartphone X,Electronics,4,32000,0.1,100000,115200.0,15200.0,Northeast,Assam,10,October
ORD00301,2025-02-18,C0758,P002,Smartphone X,Electronics,1,32000,0.2,25000,25600.0,600.0,East,Odisha,2,February
ORD00302,2025-09-01,C0283,P010,Smart Watch,Electronics,2,7500,0.15,9600,12750.0,3150.0,South,Karnataka,9,September
ORD00303,2025-02-16,C1544,P010,Smart Watch,Electronics,3,7500,0.2,14400,18000.0,3600.0,South,Tamil Nadu,2,February
ORD00304,2025-02-16,C1993,P013,Bookshelf,Furniture,2,6500,0.25,8400,9750.0,1350.0,South,Tamil Nadu,2,February
ORD00305,2025-05-25,C1820,P015,Coffee Maker,Home Appliances,2,5500,0.15,6800,9350.0,2550.0,East,West Bengal,5,May
ORD00306,2025-06-14,C1743,P020,Bluetooth Speaker,Electronics,2,2800,0.05,3200,5320.0,2120.0,South,Tamil Nadu,6,June
ORD00307,2025-10-24,C0194,P010,Smart Watch,Electronics,1,7500,0.1,4800,6750.0,1950.0,North,Uttar Pradesh,10,October
ORD00308,2025-06-20,C0967,P007,Denim Jacket,Fashion,1,3200,0.15,1900,2720.0,820.0,South,Andhra Pradesh,6,June
ORD00309,2025-09-08,C1071,P016,Air Fryer,Home Appliances,1,8500,0.0,5400,8500.0,3100.0,West,Rajasthan,9,September
ORD00310,2025-05-13,C0978,P006,Running Shoes,Fashion,4,4200,0.15,10000,14280.0,4280.0,West,Goa,5,May
ORD00311,2025-09-07,C0342,P008,Cotton T-Shirt,Fashion,1,900,0.25,450,675.0,225.0,South,Andhra Pradesh,9,September
ORD00312,2025-10-12,C1266,P002,Smartphone X,Electronics,3,32000,0.1,75000,86400.0,11400.0,East,Bihar,10,October
ORD00313,2025-11-25,C0522,P001,Laptop Pro 14,Electronics,1,65000,0.2,50000,52000.0,2000.0,Northeast,Assam,11,November
ORD00314,2025-11-25,C1394,P020,Bluetooth Speaker,Electronics,1,2800,0.05,1600,2660.0,1060.0,East,West Bengal,11,November
ORD00315,2025-05-25,C0801,P018,Water Bottle,Home & Kitchen,2,800,0.15,700,1360.0,660.0,North,Delhi,5,May
ORD00316,2025-07-27,C0903,P014,LED Desk Lamp,Furniture,4,1800,0.1,3600,6480.0,2880.0,Central,Madhya Pradesh,7,July
ORD00317,2025-08-28,C0131,P008,Cotton T-Shirt,Fashion,2,900,0.15,900,1530.0,630.0,Central,Madhya Pradesh,8,August
ORD00318,2025-09-05,C1294,P004,Mechanical Keyboard,Electronics,2,4500,0.2,5600,7200.0,1600.0,North,Haryana,9,September
ORD00319,2025-03-05,C1964,P003,Wireless Earbuds,Electronics,1,3500,0.1,2100,3150.0,1050.0,Central,Madhya Pradesh,3,March
ORD00320,2025-12-03,C0814,P005,Monitor 27,Electronics,2,18000,0.2,25000,28800.0,3800.0,South,Tamil Nadu,12,December
ORD00321,2025-07-20,C0061,P010,Smart Watch,Electronics,1,7500,0.15000000000000002,4800,6375.0,1575.0,South,Kerala,7,July
ORD00322,2025-07-02,C0164,P014,LED Desk Lamp,Furniture,3,1800,0.05,2700,5130.0,2430.0,East,West Bengal,7,July
ORD00323,2025-04-30,C1549,P014,LED Desk Lamp,Furniture,2,1800,0.2,1800,2880.0,1080.0,East,Bihar,4,April
ORD00324,2025-04-19,C0272,P006,Running Shoes,Fashion,1,4200,0.2,2500,3360.0,860.0,East,West Bengal,4,April
ORD00325,2025-07-06,C1744,P020,Bluetooth Speaker,Electronics,3,2800,0.05,4800,7980.0,3180.0,East,Bihar,7,July
ORD00326,2025-08-24,C1782,P015,Coffee Maker,Home Appliances,1,5500,0.15,3400,4675.0,1275.0,Central,Chhattisgarh,8,August
ORD00327,2025-12-31,C0133,P010,Smart Watch,Electronics,1,7500,0.05,4800,7125.0,2325.0,South,Karnataka,12,December
ORD00328,2025-11-07,C1268,P012,Study Table,Furniture,2,8500,0.1,11200,15300.0,4100.0,Northeast,Assam,11,November
ORD00329,2025-02-11,C1830,P008,Cotton T-Shirt,Fashion,1,900,0.15,450,765.0,315.0,Northeast,Assam,2,February
ORD00330,2025-10-31,C0998,P005,Monitor 27,Electronics,2,18000,0.1,25000,32400.0,7400.0,West,Rajasthan,10,October
ORD00331,2025-09-21,C1458,P007,Denim Jacket,Fashion,3,3200,0.2,5700,7680.0,1980.0,South,Tamil Nadu,9,September
ORD00332,2025-05-07,C0038,P015,Coffee Maker,Home Appliances,5,5500,0.1,17000,24750.0,7750.0,South,Karnataka,5,May
ORD00333,2025-11-13,C1895,P001,Laptop Pro 14,Electronics,2,65000,0.1,100000,117000.0,17000.0,West,Maharashtra,11,November
ORD00334,2025-02-18,C1592,P003,Wireless Earbuds,Electronics,2,3500,0.1,4200,6300.0,2100.0,Central,Chhattisgarh,2,February
ORD00335,2025-01-10,C1343,P002,Smartphone X,Electronics,1,32000,0.05,25000,30400.0,5400.0,South,Kerala,1,January
ORD00336,2025-10-29,C1534,P001,Laptop Pro 14,Electronics,3,65000,0.05,150000,185250.0,35250.0,East,Odisha,10,October
ORD00337,2025-11-18,C1400,P018,Water Bottle,Home & Kitchen,2,800,0.05,700,1520.0,820.0,West,Maharashtra,11,November
ORD00338,2025-05-29,C1584,P014,LED Desk Lamp,Furniture,3,1800,0.2,2700,4320.0,1620.0,South,Telangana,5,May
ORD00339,2025-05-13,C0617,P009,Backpack,Fashion,2,1800,0.2,1900,2880.0,980.0,West,Maharashtra,5,May
ORD00340,2025-08-21,C0474,P002,Smartphone X,Electronics,1,32000,0.15,25000,27200.0,2200.0,South,Kerala,8,August
ORD00341,2025-10-18,C0059,P009,Backpack,Fashion,3,1800,0.05,2850,5130.0,2280.0,West,Rajasthan,10,October
ORD00342,2025-01-15,C0589,P009,Backpack,Fashion,4,1800,0.0,3800,7200.0,3400.0,North,Punjab,1,January
ORD00343,2025-06-10,C1964,P004,Mechanical Keyboard,Electronics,1,4500,0.05,2800,4275.0,1475.0,North,Punjab,6,June
ORD00344,2025-03-21,C0499,P008,Cotton T-Shirt,Fashion,1,900,0.15,450,765.0,315.0,South,Kerala,3,March
ORD00345,2025-10-11,C1242,P008,Cotton T-Shirt,Fashion,4,900,0.1,1800,3240.0,1440.0,Central,Madhya Pradesh,10,October
ORD00346,2025-11-11,C1919,P012,Study Table,Furniture,1,8500,0.1,5600,7650.0,2050.0,South,Telangana,11,November
ORD00347,2025-04-29,C0567,P013,Bookshelf,Furniture,1,6500,0.05,4200,6175.0,1975.0,North,Haryana,4,April
ORD00348,2025-03-28,C0567,P002,Smartphone X,Electronics,2,32000,0.0,50000,64000.0,14000.0,North,Punjab,3,March
ORD00349,2025-11-23,C1153,P008,Cotton T-Shirt,Fashion,1,900,0.0,450,900.0,450.0,North,Delhi,11,November
ORD00350,2025-02-08,C0904,P012,Study Table,Furniture,2,8500,0.05,11200,16150.0,4950.0,Central,Madhya Pradesh,2,February
ORD00351,2025-03-26,C0383,P009,Backpack,Fashion,2,1800,0.15,1900,3060.0,1160.0,North,Uttar Pradesh,3,March
ORD00352,2025-03-28,C1412,P018,Water Bottle,Home & Kitchen,1,800,0.1,350,720.0,370.0,North,Haryana,3,March
ORD00353,2025-06-08,C0085,P014,LED Desk Lamp,Furniture,4,1800,0.1,3600,6480.0,2880.0,Northeast,Assam,6,June
ORD00354,2025-02-18,C1534,P003,Wireless Earbuds,Electronics,1,3500,0.0,2100,3500.0,1400.0,East,Bihar,2,February
ORD00355,2025-05-11,C1750,P002,Smartphone X,Electronics,1,32000,0.15,25000,27200.0,2200.0,North,Punjab,5,May
ORD00356,2025-12-18,C0627,P013,Bookshelf,Furniture,2,6500,0.25,8400,9750.0,1350.0,East,Bihar,12,December
ORD00357,2025-08-08,C1461,P001,Laptop Pro 14,Electronics,1,65000,0.25,50000,48750.0,-1250.0,East,Odisha,8,August
ORD00358,2025-07-05,C0826,P011,Office Chair,Furniture,2,12000,0.15,16000,20400.0,4400.0,West,Rajasthan,7,July
ORD00359,2025-08-04,C0293,P020,Bluetooth Speaker,Electronics,3,2800,0.05,4800,7980.0,3180.0,North,Haryana,8,August
ORD00360,2025-09-16,C1073,P011,Office Chair,Furniture,1,12000,0.1,8000,10800.0,2800.0,East,Bihar,9,September
ORD00361,2025-05-20,C1091,P008,Cotton T-Shirt,Fashion,5,900,0.1,2250,4050.0,1800.0,North,Haryana,5,May
ORD00362,2025-10-29,C0787,P013,Bookshelf,Furniture,1,6500,0.05,4200,6175.0,1975.0,Northeast,Assam,10,October
ORD00363,2025-10-23,C0129,P009,Backpack,Fashion,1,1800,0.15,950,1530.0,580.0,North,Uttar Pradesh,10,October
ORD00364,2025-06-11,C0029,P010,Smart Watch,Electronics,1,7500,0.1,4800,6750.0,1950.0,North,Delhi,6,June
ORD00365,2025-04-01,C1367,P020,Bluetooth Speaker,Electronics,2,2800,0.15,3200,4760.0,1560.0,South,Kerala,4,April
ORD00366,2025-08-02,C1569,P008,Cotton T-Shirt,Fashion,1,900,0.2,450,720.0,270.0,North,Haryana,8,August
ORD00367,2025-09-01,C1143,P020,Bluetooth Speaker,Electronics,1,2800,0.15,1600,2380.0,780.0,East,Odisha,9,September
ORD00368,2025-02-18,C0692,P019,Cookware Set,Home & Kitchen,2,4200,0.1,5000,7560.0,2560.0,North,Uttar Pradesh,2,February
ORD00369,2025-06-07,C1961,P004,Mechanical Keyboard,Electronics,2,4500,0.2,5600,7200.0,1600.0,East,West Bengal,6,June
ORD00370,2025-09-08,C1687,P002,Smartphone X,Electronics,5,32000,0.1,125000,144000.0,19000.0,Central,Chhattisgarh,9,September
ORD00371,2025-06-29,C0133,P003,Wireless Earbuds,Electronics,1,3500,0.05,2100,3325.0,1225.0,West,Rajasthan,6,June
ORD00372,2025-05-16,C1351,P001,Laptop Pro 14,Electronics,1,65000,0.1,50000,58500.0,8500.0,Northeast,Assam,5,May
ORD00373,2025-01-18,C1209,P002,Smartphone X,Electronics,1,32000,0.0,25000,32000.0,7000.0,East,Bihar,1,January
ORD00374,2025-03-03,C1530,P014,LED Desk Lamp,Furniture,3,1800,0.15,2700,4590.0,1890.0,West,Goa,3,March
ORD00375,2025-12-24,C0646,P002,Smartphone X,Electronics,2,32000,0.15,50000,54400.0,4400.0,Central,Madhya Pradesh,12,December
ORD00376,2025-02-12,C0689,P006,Running Shoes,Fashion,2,4200,0.15,5000,7140.0,2140.0,East,West Bengal,2,February
ORD00377,2025-02-08,C0534,P018,Water Bottle,Home & Kitchen,4,800,0.1,1400,2880.0,1480.0,West,Goa,2,February
ORD00378,2025-04-08,C1265,P001,Laptop Pro 14,Electronics,1,65000,0.05,50000,61750.0,11750.0,North,Punjab,4,April
ORD00379,2025-11-21,C1613,P017,Mixer Grinder,Home Appliances,2,6200,0.0,7800,12400.0,4600.0,West,Goa,11,November
ORD00380,2025-11-22,C1740,P006,Running Shoes,Fashion,1,4200,0.15,2500,3570.0,1070.0,North,Uttar Pradesh,11,November
ORD00381,2025-01-10,C0516,P003,Wireless Earbuds,Electronics,2,3500,0.05,4200,6650.0,2450.0,West,Maharashtra,1,January
ORD00382,2025-01-24,C1864,P014,LED Desk Lamp,Furniture,1,1800,0.0,900,1800.0,900.0,South,Kerala,1,January
ORD00383,2025-02-24,C0960,P012,Study Table,Furniture,2,8500,0.15,11200,14450.0,3250.0,West,Gujarat,2,February
ORD00384,2025-02-07,C0165,P018,Water Bottle,Home & Kitchen,1,800,0.05,350,760.0,410.0,Central,Chhattisgarh,2,February
ORD00385,2025-11-24,C0927,P015,Coffee Maker,Home Appliances,2,5500,0.15,6800,9350.0,2550.0,South,Karnataka,11,November
ORD00386,2025-12-27,C0933,P017,Mixer Grinder,Home Appliances,3,6200,0.1,11700,16740.0,5040.0,West,Maharashtra,12,December
ORD00387,2025-07-13,C1664,P006,Running Shoes,Fashion,1,4200,0.25,2500,3150.0,650.0,West,Rajasthan,7,July
ORD00388,2025-10-28,C0557,P004,Mechanical Keyboard,Electronics,1,4500,0.1,2800,4050.0,1250.0,South,Karnataka,10,October
ORD00389,2025-09-14,C1242,P015,Coffee Maker,Home Appliances,2,5500,0.1,6800,9900.0,3100.0,North,Delhi,9,September
ORD00390,2025-07-06,C1771,P017,Mixer Grinder,Home Appliances,3,6200,0.1,11700,16740.0,5040.0,Central,Chhattisgarh,7,July
ORD00391,2025-09-19,C1672,P020,Bluetooth Speaker,Electronics,1,2800,0.05,1600,2660.0,1060.0,West,Maharashtra,9,September
ORD00392,2025-01-02,C0680,P008,Cotton T-Shirt,Fashion,1,900,0.15,450,765.0,315.0,East,Odisha,1,January
ORD00393,2025-05-28,C0993,P007,Denim Jacket,Fashion,3,3200,0.1,5700,8640.0,2940.0,North,Delhi,5,May
ORD00394,2025-09-16,C1773,P016,Air Fryer,Home Appliances,2,8500,0.1,10800,15300.0,4500.0,North,Uttar Pradesh,9,September
ORD00395,2025-03-31,C1629,P007,Denim Jacket,Fashion,1,3200,0.05,1900,3040.0,1140.0,East,Odisha,3,March
ORD00396,2025-05-17,C1029,P019,Cookware Set,Home & Kitchen,2,4200,0.1,5000,7560.0,2560.0,North,Haryana,5,May
ORD00397,2025-03-30,C1692,P018,Water Bottle,Home & Kitchen,5,800,0.1,1750,3600.0,1850.0,West,Rajasthan,3,March
ORD00398,2025-02-02,C0757,P008,Cotton T-Shirt,Fashion,2,900,0.05,900,1710.0,810.0,East,Bihar,2,February
ORD00399,2025-01-24,C1896,P015,Coffee Maker,Home Appliances,3,5500,0.05,10200,15675.0,5475.0,North,Uttar Pradesh,1,January
